personID, contentID, eventStrength, timestamp
595,2742,1,1467983055
596,265,1,1475068925
597,1081,1,1476120678
597,1199,1,1487248688
597,1251,1,1477676973
597,1654,1,1476120801
598,555,1,1463492653
598,739,1,1463489601
598,904,1,1466620493
598,904,1,1466620492
598,904,2,1466620653
598,1122,1,1464895100
598,1122,1,1464895100
598,2726,1,1473946884
598,2726,1,1473947033
598,2726,1,1473947024
598,2726,1,1473946894
599,990,1,1462465009
599,990,1,1462463875
599,990,2,1462463148
599,990,1,1462464362
599,990,3,1462463860
599,990,1,1462463093
599,2250,1,1470359936
599,2280,1,1477477783
599,2947,1,1470359812
599,2947,1,1470359646
600,45,1,1470329894
600,51,1,1476365136
600,63,1,1466998038
600,63,1,1466998039
600,146,1,1467817036
600,244,4,1472132588
600,244,1,1472143373
600,309,2,1476328717
600,309,4,1476328709
600,309,1,1476327791
600,346,1,1463774261
600,358,1,1482342467
600,407,1,1461678593
600,486,1,1465445339
600,486,4,1465445464
600,486,1,1465445336
600,581,1,1469126068
600,890,1,1465444985
600,890,1,1465445146
600,890,1,1465444983
600,890,1,1466055340
600,890,1,1465954939
600,1031,1,1465955311
600,1031,1,1465955310
600,1055,1,1463655094
600,1251,1,1477917349
600,1344,1,1463452549
600,1393,1,1464657070
600,1393,1,1464656876
600,1393,2,1464656944
600,1393,2,1464656945
600,1509,1,1474483504
600,1517,1,1461752682
600,1551,1,1469744215
600,1584,2,1469636474
600,1584,4,1469636466
600,1605,1,1476453876
600,1610,1,1469026964
600,1623,1,1462453808
600,1623,1,1462454312
600,1623,3,1462474832
600,1729,1,1464887230
600,1729,1,1464898029
600,1804,1,1475062839
600,1869,1,1476200548
600,1875,4,1464057531
600,1975,1,1463660081
600,2001,2,1473868236
600,2001,1,1479468419
600,2024,1,1468878543
600,2024,5,1468878665
600,2024,3,1468878665
600,2024,1,1473366737
600,2035,1,1465922499
600,2035,1,1465922503
600,2077,1,1465922084
600,2077,1,1465922087
600,2096,1,1463604220
600,2096,2,1463604449
600,2312,1,1479468302
600,2319,2,1464926876
600,2319,1,1464926803
600,2319,1,1464926803
600,2353,1,1461811908
600,2412,1,1461812062
600,2451,1,1466560986
600,2451,1,1466560986
600,2634,1,1482372171
600,2701,1,1462368998
600,2704,1,1463452340
600,2772,1,1480769119
600,2837,1,1476881519
600,2986,1,1462903564
601,42,1,1462193055
601,64,1,1468580084
601,69,1,1463164282
601,79,1,1469616852
601,133,1,1462549665
601,154,1,1475061597
601,156,1,1474888918
601,165,1,1463482962
601,178,1,1463571850
601,180,1,1469531421
601,186,1,1465988979
601,186,1,1465988969
601,309,1,1476359182
601,312,1,1462881249
601,319,1,1469445103
601,383,1,1471518773
601,408,1,1464002197
601,437,1,1463164284
601,478,1,1462532868
601,501,1,1463164275
601,547,1,1469530891
601,548,1,1466075781
601,548,1,1466075771
601,555,1,1462968116
601,602,1,1463571840
601,619,1,1459336344
601,642,1,1467975785
601,646,1,1475061556
601,674,1,1461935374
601,685,1,1473679462
601,692,1,1484734628
601,726,1,1469716338
601,775,1,1467371364
601,775,1,1467371366
601,837,1,1462368091
601,902,1,1473419716
601,906,1,1463571850
601,949,1,1477044460
601,956,1,1478169299
601,989,1,1459251420
601,1004,1,1468234848
601,1022,4,1467130879
601,1022,5,1467130899
601,1022,2,1467130880
601,1022,1,1467130832
601,1022,1,1466533948
601,1022,1,1466533948
601,1030,1,1467370948
601,1030,1,1467370948
601,1097,1,1467371295
601,1097,1,1467371295
601,1104,1,1462964299
601,1123,1,1467284610
601,1123,1,1467284610
601,1144,1,1466593642
601,1144,1,1466593644
601,1161,1,1467111751
601,1161,1,1467111751
601,1188,1,1462964649
601,1217,1,1462973075
601,1241,1,1477309820
601,1247,1,1464866377
601,1247,1,1464866376
601,1366,1,1469107081
601,1417,1,1463164280
601,1452,1,1465559618
601,1452,1,1465559618
601,1487,1,1471961953
601,1500,1,1462885056
601,1502,1,1459251404
601,1509,1,1474546768
601,1526,1,1462988023
601,1533,1,1463075720
601,1588,1,1470222884
601,1596,1,1463742797
601,1605,1,1470135652
601,1686,1,1469444600
601,1705,1,1468580467
601,1705,1,1468430060
601,1707,1,1464002194
601,1711,1,1463164285
601,1731,1,1463051027
601,1807,1,1468414027
601,1808,1,1469794285
601,1810,1,1467630073
601,1912,1,1469531146
601,1929,1,1468514526
601,1946,1,1463742797
601,1949,1,1482144455
601,1962,1,1482144452
601,1987,1,1467975794
601,1989,1,1463050719
601,2005,1,1470829075
601,2064,1,1466685028
601,2064,1,1466685028
601,2104,2,1471884753
601,2104,1,1471884644
601,2127,1,1470399812
601,2174,1,1464001493
601,2228,5,1472647865
601,2228,1,1472647699
601,2228,3,1472647865
601,2276,1,1466767683
601,2276,1,1466767683
601,2587,1,1463571814
601,2587,1,1463572405
601,2612,1,1463419764
601,2662,1,1467371305
601,2662,1,1467371305
601,2680,1,1474482396
601,2680,1,1474285691
601,2680,1,1474034018
601,2680,1,1474985479
601,2680,1,1475171753
601,2680,1,1474888597
601,2680,1,1475147022
601,2704,1,1463506114
601,2707,1,1484907166
601,2848,1,1468339985
601,2867,1,1463571836
601,2890,1,1485860307
601,2926,1,1463050722
602,1237,2,1474047374
602,1237,1,1474047275
602,1419,1,1471459625
602,2200,1,1480696310
602,2280,1,1477478022
602,2334,1,1472758320
602,2431,1,1471461728
602,2431,1,1471461734
602,2460,1,1472062807
602,2470,1,1468414495
602,2764,1,1467995435
602,2844,1,1475677273
603,432,1,1468254950
603,2764,1,1467821150
604,110,1,1464780283
604,110,1,1464780283
604,201,1,1462468121
604,235,1,1462273596
604,251,1,1481642013
604,251,1,1481709450
604,251,1,1481648469
604,318,1,1475845949
604,318,1,1475837756
604,318,1,1475758340
604,318,1,1475756046
604,318,1,1475766162
604,318,1,1475494244
604,318,1,1475492977
604,318,1,1475578986
604,318,1,1475849267
604,318,1,1475780761
604,318,1,1475666135
604,318,1,1475683418
604,318,1,1475751567
604,333,1,1474553144
604,395,1,1470674721
604,498,1,1464091398
604,498,1,1464091204
604,555,1,1462965329
604,616,1,1481906062
604,699,1,1480434474
604,719,1,1467111851
604,719,4,1467112096
604,719,4,1467112079
604,719,1,1467111851
604,737,1,1468581341
604,904,1,1466680008
604,904,1,1466680008
604,959,1,1460460169
604,984,1,1465816535
604,984,1,1465816535
604,1343,1,1460718776
604,1510,1,1481018705
604,1608,1,1461169035
604,1628,1,1465471007
604,1628,1,1465471008
604,1683,1,1461761637
604,1759,1,1478691437
604,1813,1,1481642030
604,1813,1,1481709451
604,1813,1,1481648472
604,1932,1,1461583199
604,1949,1,1482141637
604,1962,1,1482153519
604,1962,1,1482152570
604,1962,1,1482400854
604,1962,1,1482159571
604,1962,1,1482159043
604,1962,1,1482160153
604,1962,1,1482422819
604,1962,1,1482426087
604,1962,1,1482141631
604,1962,1,1482228136
604,1962,1,1482314106
604,1962,1,1482487578
604,1965,1,1462468133
604,1989,1,1463137741
604,2064,1,1466443976
604,2064,1,1466443976
604,2103,1,1462468118
604,2106,1,1461761638
604,2143,1,1461761636
604,2157,1,1462792143
604,2260,1,1462274412
604,2260,1,1462273595
604,2286,1,1465816576
604,2286,1,1465816575
604,2354,1,1465816587
604,2354,1,1465816587
604,2364,1,1478686004
604,2368,1,1481906017
604,2382,1,1479466483
604,2541,1,1460460171
604,2662,1,1467371062
604,2662,1,1467371061
604,2685,1,1470666787
604,2821,1,1464975020
604,2821,1,1464975020
604,2848,1,1469800077
604,2914,1,1463137747
605,553,1,1473908297
605,553,4,1473908299
605,584,1,1468503433
605,770,1,1474555073
605,798,1,1462410544
605,836,1,1476730555
605,1239,1,1473463171
605,1251,1,1477670757
605,1335,4,1468386289
605,1423,1,1461336542
605,1423,4,1461336522
605,1423,1,1462911603
605,1423,2,1462410448
605,1423,1,1462410436
605,1423,1,1461850338
605,1423,1,1478370546
605,1486,1,1460576292
605,1509,1,1474600711
605,1789,1,1461850385
605,1864,4,1462911645
605,1864,1,1474852555
605,1901,1,1472775132
605,2130,1,1461894448
605,2170,1,1460834201
605,2380,4,1473908268
605,2380,1,1473908264
605,2437,1,1473097452
605,2680,4,1474048148
605,2680,1,1474047935
605,2680,1,1474048145
605,2680,1,1476550676
605,2912,1,1474307234
605,2941,4,1470966294
605,2941,1,1470966218
605,2941,1,1470966290
605,2941,4,1470966241
605,2941,1,1470966186
605,2945,1,1463330748
605,2951,1,1479186747
605,2951,1,1479179877
605,2951,1,1479182676
606,1551,1,1469728749
607,498,1,1464088767
607,552,1,1461669837
607,567,1,1461599909
607,702,1,1462878748
607,773,1,1474049133
607,1123,1,1467296087
607,1123,1,1467296087
607,1171,1,1462466865
607,1172,1,1464002105
607,1551,1,1469726525
607,1568,1,1470654625
607,1634,1,1470833116
607,1973,1,1477658359
607,1973,1,1477658453
607,2284,1,1475604363
607,2597,1,1472124610
608,254,1,1485192956
608,357,1,1486920851
608,1944,1,1486920755
608,2488,1,1487849925
608,2488,1,1487861868
608,2909,1,1487000256
608,2909,1,1486990733
608,2909,1,1486987338
609,306,1,1468408387
609,1269,1,1484734545
609,1863,1,1473776118
609,2711,1,1465474354
609,2711,1,1465474308
609,2711,1,1465474300
609,2786,1,1468408410
610,2503,1,1465993023
610,2503,1,1465993023
611,2471,1,1473763790
611,2471,1,1473788322
611,2471,1,1473970732
611,2471,1,1473966741
611,2471,1,1474314528
611,2471,4,1474457940
611,2471,1,1474457907
611,2471,1,1473796552
611,2471,1,1473873493
611,2471,1,1473936914
611,2471,1,1473704153
611,2471,1,1473704852
611,2471,1,1473850848
611,2471,1,1473681118
611,2471,1,1474650619
611,2471,1,1474023245
611,2471,2,1473677808
611,2471,1,1473677784
611,2471,1,1475497083
611,2471,1,1478019950
611,2471,1,1476792021
611,2471,1,1478517247
611,2471,1,1480524350
611,2471,1,1484062391
611,2574,1,1484660820
611,2740,1,1467048309
611,2740,1,1467048309
611,2849,1,1487352373
612,498,1,1465302580
612,498,1,1465302576
613,33,1,1486548443
613,1634,1,1470850722
613,1634,4,1470850733
613,1634,2,1470850718
614,57,1,1475235247
614,58,1,1475675368
614,59,1,1476098081
614,64,1,1469464408
614,94,1,1481654928
614,129,1,1475235240
614,138,1,1462284984
614,153,1,1472127308
614,153,2,1472136901
614,153,4,1472136901
614,153,1,1478547293
614,176,1,1483355969
614,183,1,1477304786
614,221,1,1477401162
614,225,1,1470833071
614,252,1,1463073930
614,257,1,1473452662
614,258,1,1485779841
614,263,1,1463661106
614,273,1,1481713695
614,282,1,1462793052
614,306,1,1469466658
614,309,1,1476360830
614,309,1,1476387876
614,319,1,1469453742
614,344,1,1464610189
614,346,1,1464006832
614,346,1,1464006913
614,353,1,1464095703
614,395,1,1470420844
614,395,4,1470420995
614,401,1,1472151613
614,413,1,1463055927
614,442,1,1487157531
614,448,1,1477304780
614,449,1,1463141007
614,474,1,1461787698
614,480,1,1477914923
614,516,1,1481629442
614,547,1,1469469764
614,548,1,1466527020
614,548,1,1466527020
614,548,1,1466527157
614,603,1,1464883307
614,603,1,1464883308
614,664,1,1472499276
614,685,1,1473680304
614,710,1,1463661038
614,715,1,1469455131
614,715,1,1469535124
614,726,1,1469725882
614,777,1,1487270871
614,782,1,1477914899
614,785,1,1474283842
614,804,1,1466799470
614,804,1,1466799470
614,804,4,1466799535
614,804,1,1466799510
614,804,1,1467037134
614,811,1,1472127300
614,842,1,1478255431
614,857,1,1464957287
614,857,1,1464957289
614,880,1,1463055931
614,905,1,1473336954
614,949,1,1477044794
614,954,1,1463661040
614,964,1,1474886976
614,971,1,1487675351
614,975,1,1475753243
614,984,1,1465568477
614,984,1,1465568477
614,1006,4,1466799618
614,1006,1,1466799596
614,1006,1,1466799596
614,1006,1,1467037123
614,1015,1,1478000048
614,1032,1,1469454834
614,1081,1,1464095704
614,1118,1,1466683482
614,1118,1,1466683481
614,1158,1,1465818451
614,1158,1,1465818443
614,1191,1,1465306310
614,1191,1,1465306322
614,1229,1,1461175815
614,1241,1,1477401257
614,1249,1,1464178273
614,1249,1,1460742496
614,1251,1,1477913735
614,1276,1,1470919383
614,1276,1,1470915517
614,1298,1,1467976596
614,1325,1,1481280274
614,1366,1,1469822126
614,1368,1,1472816344
614,1393,1,1463416410
614,1393,1,1463416956
614,1394,1,1473336958
614,1396,1,1481019801
614,1399,1,1474982888
614,1399,1,1474982881
614,1399,1,1474982397
614,1460,1,1467296857
614,1460,1,1467296857
614,1474,1,1480503355
614,1474,1,1480503111
614,1490,1,1461952250
614,1496,1,1475583189
614,1517,1,1461756229
614,1551,1,1469725321
614,1552,1,1461329690
614,1560,1,1474982395
614,1584,1,1469630225
614,1601,1,1464095705
614,1605,1,1470222897
614,1607,1,1467294062
614,1607,1,1467294062
614,1610,1,1469464159
614,1621,1,1473680235
614,1641,1,1461587247
614,1664,1,1475838372
614,1679,1,1474546127
614,1686,1,1469453264
614,1718,1,1480503359
614,1718,1,1480503173
614,1721,1,1482498597
614,1727,1,1472847138
614,1728,1,1472642910
614,1731,1,1463053137
614,1768,1,1466799561
614,1768,1,1466799561
614,1838,1,1476725308
614,1863,1,1470420773
614,1863,1,1470656812
614,1870,1,1461952254
614,1870,4,1461952623
614,1870,1,1469706797
614,1925,1,1461952255
614,1975,1,1463661039
614,1987,1,1467976387
614,1991,1,1487251403
614,2005,1,1470661152
614,2027,1,1475753198
614,2033,1,1469455131
614,2048,1,1460740296
614,2054,1,1475235095
614,2056,1,1462793067
614,2056,4,1462796057
614,2056,1,1480435182
614,2056,1,1480338920
614,2070,1,1463166482
614,2126,1,1463397780
614,2165,1,1475235246
614,2173,1,1478022798
614,2174,1,1464095619
614,2175,1,1478687412
614,2209,1,1477044904
614,2209,1,1477045249
614,2210,1,1481713743
614,2213,1,1466692244
614,2213,1,1466692243
614,2214,1,1487617967
614,2230,1,1487070212
614,2240,1,1472499056
614,2256,1,1467986258
614,2264,1,1459858892
614,2282,1,1460552187
614,2284,1,1475675343
614,2311,1,1485780612
614,2313,1,1467226086
614,2313,1,1467226083
614,2319,1,1464883504
614,2319,1,1464883503
614,2339,1,1462302617
614,2346,1,1473336950
614,2353,1,1461847608
614,2362,1,1465568479
614,2362,1,1465568479
614,2368,1,1481713702
614,2409,1,1475235100
614,2409,1,1475235290
614,2423,1,1480503357
614,2423,1,1480503067
614,2435,1,1467976414
614,2510,1,1471953644
614,2510,1,1471898531
614,2516,1,1477304802
614,2533,1,1464610189
614,2537,1,1485858018
614,2552,1,1472151530
614,2597,1,1472127239
614,2598,1,1464610188
614,2600,1,1464095680
614,2617,1,1481887398
614,2618,1,1465501091
614,2618,1,1465501092
614,2619,1,1463504769
614,2632,1,1470661142
614,2638,1,1478255401
614,2672,1,1487617761
614,2672,1,1487345718
614,2672,1,1487349139
614,2672,5,1487349164
614,2687,1,1472151429
614,2718,1,1463661105
614,2755,1,1464095703
614,2755,1,1460552435
614,2803,1,1474982563
614,2821,4,1464960045
614,2821,1,1464957288
614,2821,1,1464957285
614,2829,1,1480503357
614,2829,1,1480503142
614,2849,1,1487247299
614,2861,1,1472155935
614,2870,1,1483034132
614,2871,1,1466684059
614,2871,1,1466684058
614,2896,1,1470829888
614,2912,1,1474372592
614,2912,1,1474376169
614,2912,1,1474376401
614,2914,1,1463141008
614,2917,1,1476725291
614,2938,1,1465490559
614,2938,1,1465490559
614,2939,1,1465502357
614,2939,1,1465502357
614,2943,1,1469455131
614,2946,1,1476873463
614,2951,1,1479380592
614,2961,1,1465397222
614,2961,1,1465241416
614,2961,1,1465241424
614,2966,1,1462208843
614,2966,1,1462208848
614,2983,1,1481105388
614,2985,1,1477914958
615,361,1,1471263689
615,2849,1,1487247883
616,386,1,1469460808
616,1172,1,1463766898
616,1172,1,1463766891
616,1268,2,1464206630
616,1268,1,1464206514
616,1711,1,1463766912
616,1988,1,1484563763
616,2058,1,1470226444
616,2222,1,1484563760
616,2222,2,1484563791
616,2313,1,1463766668
616,2431,1,1471366147
616,2463,2,1467304327
616,2463,4,1467289819
616,2463,1,1467290213
616,2463,1,1467289788
616,2463,1,1467289790
616,2928,1,1463766869
617,1003,1,1461356628
618,442,1,1487239783
618,777,4,1487326722
618,777,1,1487326600
618,1148,1,1486634138
618,1728,1,1472642475
618,1884,1,1473764823
618,2090,1,1476447037
618,2090,1,1476447083
618,2338,1,1485253470
618,2338,2,1485255071
618,2404,1,1485255086
618,2404,2,1485255172
618,2642,1,1472760457
618,2763,1,1469789884
618,2763,1,1469789869
619,1179,1,1470897446
619,1179,1,1470897421
619,1179,1,1470898413
620,133,1,1462546161
620,619,1,1459338995
620,831,1,1459876444
620,1502,1,1459254160
620,1584,1,1469629700
620,1634,1,1470840293
620,2024,1,1468870866
620,2096,1,1463655033
620,2126,1,1463660429
620,2313,1,1463768744
620,2532,1,1468871747
620,2632,1,1470675499
621,432,1,1468248987
621,432,2,1468257303
621,546,1,1471290583
621,967,2,1463509868
621,967,1,1463509839
621,1020,1,1480439060
621,1020,1,1480348099
621,1237,1,1474456366
621,1315,1,1466014393
621,1315,1,1466014393
621,1618,1,1469550073
621,2433,2,1469727855
621,2433,1,1469727508
621,2628,1,1470409095
621,2764,1,1467813868
621,2873,1,1466605799
621,2873,1,1466605505
621,2873,1,1466605506
622,395,1,1470425741
622,539,1,1467724977
622,685,1,1473635671
622,747,2,1469626147
622,747,1,1469625401
622,789,1,1466085414
622,789,1,1466085402
622,1164,1,1468341171
622,1386,1,1469108645
622,1474,1,1480507737
622,1505,1,1472661441
622,1505,2,1472661542
622,1505,4,1472661561
622,1924,2,1469565448
622,1924,1,1469564408
622,2144,1,1485863219
622,2144,1,1485861637
622,2200,1,1480603027
622,2532,1,1468870064
622,2632,1,1470659655
623,2066,1,1486056616
623,2403,1,1470832774
623,2596,1,1464976740
623,2596,1,1464976740
623,2618,1,1465563228
623,2618,1,1465563228
624,1605,1,1470078901
625,5,4,1465428344
625,1159,1,1473762903
625,1568,1,1470424269
625,1896,4,1465428340
625,2059,2,1466073441
625,2059,4,1466073440
625,2059,1,1466073432
625,2059,1,1466073435
625,2858,4,1465428327
626,2,1,1464627640
626,13,1,1474033462
626,59,1,1476105753
626,88,1,1469709083
626,121,1,1469710208
626,121,1,1469713767
626,133,1,1462588894
626,133,2,1462589050
626,157,1,1482170438
626,180,1,1469539056
626,182,1,1472825621
626,191,1,1476901506
626,192,1,1464645999
626,201,2,1462590387
626,201,1,1462590290
626,213,1,1462540967
626,221,1,1477427784
626,226,1,1472480758
626,226,1,1472481095
626,237,1,1477484582
626,237,1,1477484304
626,244,1,1472126724
626,252,1,1463073210
626,311,1,1464630558
626,317,1,1472822207
626,327,1,1473792729
626,327,1,1473792630
626,327,1,1473900556
626,332,1,1473862089
626,332,2,1473884852
626,332,1,1473884820
626,367,1,1473429906
626,367,1,1473685968
626,378,1,1471979445
626,384,1,1482170390
626,414,1,1477484284
626,416,1,1464627721
626,427,1,1476106775
626,427,1,1475783574
626,427,1,1475500860
626,427,1,1475764401
626,427,1,1475523560
626,427,1,1475523761
626,447,1,1474049126
626,448,1,1477059823
626,454,1,1465406120
626,454,1,1465406120
626,478,1,1462540366
626,498,1,1464091276
626,498,2,1464091300
626,500,1,1482170002
626,523,1,1474391942
626,531,1,1474049080
626,533,1,1471884485
626,536,1,1475500866
626,555,4,1462974359
626,555,1,1462973997
626,555,1,1463074793
626,555,2,1463075655
626,556,1,1472216647
626,564,1,1472570508
626,564,1,1472588715
626,576,1,1463073425
626,576,4,1463073457
626,619,1,1461938235
626,619,2,1461938248
626,643,1,1462202238
626,655,1,1476387946
626,683,1,1475072968
626,691,1,1471972326
626,694,1,1472570502
626,717,1,1464647432
626,717,4,1462208621
626,717,1,1462208537
626,717,1,1463075386
626,717,1,1462544390
626,717,1,1469651751
626,763,1,1473792453
626,771,1,1474049072
626,785,1,1474049139
626,810,1,1460063731
626,837,1,1462544825
626,877,1,1462559117
626,938,1,1477320545
626,958,1,1463074652
626,958,4,1461939270
626,958,1,1461939242
626,959,1,1460375547
626,959,2,1460375879
626,959,1,1460375886
626,966,1,1463689393
626,966,2,1463689654
626,966,1,1462288148
626,966,1,1462385066
626,991,1,1466422801
626,991,1,1466422801
626,997,1,1472480755
626,1002,1,1472500734
626,1002,1,1472569932
626,1002,1,1472052974
626,1002,1,1472588714
626,1002,1,1472828671
626,1002,1,1473791715
626,1002,1,1473172933
626,1002,1,1473794947
626,1002,1,1473362669
626,1002,1,1474036655
626,1002,1,1473429351
626,1002,1,1473802014
626,1002,1,1473685968
626,1002,1,1473894649
626,1002,4,1474059254
626,1008,1,1466422522
626,1008,1,1466422523
626,1008,1,1466423157
626,1008,1,1466422921
626,1008,1,1466422914
626,1055,1,1462589227
626,1066,1,1472484641
626,1069,1,1466689936
626,1069,1,1466689935
626,1079,1,1469709664
626,1079,2,1469709829
626,1080,1,1472066425
626,1080,1,1472126599
626,1101,1,1473172558
626,1104,1,1463074100
626,1104,1,1463074096
626,1104,1,1462973989
626,1104,4,1462974480
626,1104,2,1463074621
626,1109,1,1474545727
626,1116,1,1477427654
626,1118,1,1466689814
626,1118,1,1466689813
626,1154,1,1464632932
626,1154,1,1464632988
626,1159,1,1473900519
626,1183,1,1471972471
626,1184,1,1465562538
626,1184,1,1465562542
626,1188,1,1462973993
626,1195,1,1472480762
626,1208,1,1471885547
626,1225,1,1474391948
626,1251,1,1477945090
626,1252,1,1474409559
626,1252,1,1474545357
626,1254,1,1475257586
626,1314,1,1464630320
626,1341,1,1463077028
626,1345,1,1474049601
626,1374,1,1463410006
626,1386,2,1469709277
626,1386,1,1469709064
626,1397,1,1472480769
626,1397,1,1472569932
626,1397,1,1472835767
626,1397,1,1472588714
626,1397,1,1472503389
626,1397,1,1472828665
626,1419,1,1471885842
626,1419,1,1471885825
626,1426,1,1472226354
626,1430,1,1472664090
626,1436,1,1462796235
626,1490,1,1461942902
626,1506,1,1475007431
626,1516,1,1465406004
626,1516,1,1465406004
626,1526,1,1463073908
626,1526,2,1463073909
626,1526,1,1463073804
626,1533,1,1463400932
626,1533,1,1463400918
626,1536,1,1460135611
626,1542,1,1471885532
626,1544,1,1460063357
626,1549,1,1472822248
626,1551,2,1469732171
626,1551,1,1469731800
626,1551,2,1469732169
626,1577,1,1472480708
626,1584,1,1469642864
626,1584,1,1469713471
626,1584,2,1469713500
626,1602,1,1475500983
626,1617,1,1477427658
626,1623,1,1462471624
626,1624,1,1463400871
626,1638,1,1471885557
626,1663,1,1464646546
626,1663,1,1465299204
626,1679,1,1474548601
626,1705,1,1469710201
626,1705,1,1469473728
626,1727,1,1472835776
626,1728,1,1472664123
626,1741,1,1477427642
626,1769,1,1472480789
626,1769,1,1472481608
626,1813,1,1482170211
626,1817,1,1471885830
626,1818,1,1473340885
626,1835,1,1471885321
626,1843,1,1471972303
626,1850,4,1464035549
626,1850,1,1464035243
626,1850,1,1464009354
626,1850,1,1469651942
626,1869,1,1476137113
626,1875,1,1463077011
626,1880,1,1463073909
626,1883,1,1472822280
626,1891,1,1469714601
626,1906,1,1464633177
626,1912,1,1469539047
626,1931,1,1461942363
626,1946,2,1464024039
626,1946,1,1464024003
626,1946,1,1464092566
626,1947,1,1471884413
626,1952,1,1473878200
626,1956,1,1473172908
626,1956,1,1472822211
626,1961,1,1463073738
626,1976,1,1475501078
626,1982,1,1474033333
626,1982,2,1474049595
626,1982,1,1474049599
626,2000,1,1463074661
626,2000,2,1463074790
626,2000,4,1462544373
626,2000,1,1462542422
626,2003,1,1465839632
626,2003,2,1465839663
626,2003,1,1465839631
626,2024,1,1469651536
626,2036,1,1480972910
626,2058,1,1470228670
626,2060,1,1463410008
626,2104,1,1471883753
626,2107,1,1473704206
626,2130,1,1461942385
626,2132,1,1465408756
626,2132,1,1465408756
626,2133,1,1473701154
626,2135,1,1472822195
626,2145,1,1476880754
626,2145,1,1476894448
626,2145,1,1476807483
626,2145,1,1476792655
626,2150,1,1463401170
626,2175,1,1478693773
626,2204,1,1472581773
626,2228,1,1472570908
626,2228,1,1472570912
626,2228,1,1472570499
626,2243,1,1473086410
626,2243,1,1473087135
626,2251,1,1472139229
626,2263,1,1477319732
626,2279,1,1476105751
626,2293,1,1472155734
626,2301,1,1464035571
626,2301,1,1463076028
626,2301,4,1463076069
626,2301,4,1463076078
626,2334,1,1472763033
626,2338,1,1485289494
626,2342,1,1469130054
626,2347,1,1470917325
626,2348,1,1476909241
626,2348,1,1476981586
626,2357,1,1472066498
626,2360,1,1474404848
626,2419,1,1474916186
626,2425,1,1463077033
626,2436,1,1471972416
626,2471,1,1472763074
626,2481,1,1462202159
626,2483,1,1464914165
626,2483,1,1464914166
626,2510,1,1471884461
626,2521,1,1472066473
626,2532,1,1469709103
626,2533,1,1464645881
626,2536,1,1481289995
626,2541,1,1460384865
626,2564,1,1482339377
626,2573,1,1464633083
626,2573,1,1464615550
626,2573,1,1464209601
626,2574,2,1485290044
626,2574,1,1485289517
626,2589,1,1473778827
626,2591,1,1472480818
626,2618,1,1465562565
626,2618,1,1465562566
626,2650,1,1472149725
626,2680,1,1474051261
626,2680,1,1474049616
626,2680,4,1474059251
626,2680,1,1476137164
626,2682,1,1464632853
626,2696,1,1469473694
626,2705,1,1464633188
626,2705,1,1464645829
626,2705,1,1469714615
626,2708,1,1463410487
626,2720,1,1463074644
626,2720,1,1461939275
626,2720,4,1461939281
626,2737,1,1464646376
626,2756,1,1464971905
626,2756,1,1464971905
626,2768,1,1472822202
626,2789,1,1482170494
626,2849,1,1487254373
626,2862,1,1476107331
626,2862,1,1475783683
626,2864,1,1472664083
626,2868,1,1464647319
626,2875,1,1469709079
626,2882,1,1464627460
626,2891,1,1474391945
626,2911,1,1475500919
626,2917,1,1476792609
626,2926,1,1463064010
626,2926,1,1462999918
626,2942,1,1473086409
626,2942,1,1473087149
626,2966,1,1462208467
626,2973,1,1472570550
626,2973,1,1472588714
627,26,1,1462846368
627,47,1,1474651322
627,68,1,1472460333
627,95,1,1467851115
627,106,1,1460668454
627,107,1,1465138859
627,107,1,1465138851
627,107,1,1465139017
627,107,1,1465155384
627,107,1,1465155377
627,163,1,1472228060
627,191,1,1477309328
627,192,1,1464909747
627,192,1,1464909748
627,201,3,1462460944
627,201,1,1462460770
627,201,2,1462460956
627,259,1,1478549286
627,285,1,1461343360
627,289,1,1479990345
627,330,1,1462475667
627,335,1,1476788438
627,335,1,1476792227
627,348,1,1467843720
627,348,2,1467843773
627,371,1,1467350558
627,371,1,1467350556
627,406,1,1460122204
627,406,2,1460122243
627,406,1,1460204863
627,407,1,1461653100
627,407,2,1461611645
627,407,1,1461611554
627,407,5,1461611654
627,464,1,1472227982
627,468,1,1472050928
627,504,2,1460040377
627,504,1,1460040294
627,504,1,1460117087
627,555,1,1462927778
627,556,1,1472227975
627,556,1,1472223357
627,570,1,1475155802
627,586,1,1469055418
627,586,5,1469055450
627,586,3,1469055449
627,586,1,1469716888
627,586,1,1469111958
627,586,2,1469111980
627,586,1,1469129613
627,656,1,1464876916
627,656,2,1464877275
627,656,1,1464876703
627,656,1,1464876702
627,656,5,1464877288
627,656,1,1464877263
627,656,1,1464878412
627,656,1,1464899497
627,656,1,1464899512
627,656,1,1464957548
627,656,1,1464957548
627,660,1,1459947157
627,660,2,1459947181
627,688,1,1467782456
627,688,1,1468472427
627,743,1,1467007293
627,743,1,1467007294
627,743,2,1467007847
627,814,1,1475156064
627,850,1,1477452764
627,850,1,1477445623
627,868,2,1463653548
627,868,1,1463653556
627,904,1,1466649382
627,904,1,1466649382
627,942,1,1479267632
627,947,1,1468214139
627,991,5,1466229753
627,991,1,1466229717
627,991,2,1466229734
627,991,1,1466228216
627,991,1,1466228214
627,991,1,1466472832
627,991,3,1466401767
627,991,1,1466401756
627,991,1,1466563586
627,991,3,1466563636
627,991,1,1466649528
627,1041,1,1478605950
